"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2022-12-31&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Instantaneous%20Lake%2FReservoir%20Elevation%20ft%20%282020-01-01%20-%202022-12-31%29&itemId=196&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-02-06","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.89","ft","daily","instant","2022-09-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.81","ft","daily","instant","2022-09-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.7","ft","daily","instant","2022-09-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.63","ft","daily","instant","2022-09-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.57","ft","daily","instant","2022-09-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.51","ft","daily","instant","2022-09-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.41","ft","daily","instant","2022-09-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.31","ft","daily","instant","2022-09-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.24","ft","daily","instant","2022-09-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.15","ft","daily","instant","2022-09-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.09","ft","daily","instant","2022-09-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.03","ft","daily","instant","2022-09-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.96","ft","daily","instant","2022-09-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.97","ft","daily","instant","2022-09-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.94","ft","daily","instant","2022-09-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.92","ft","daily","instant","2022-09-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.92","ft","daily","instant","2022-09-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.9","ft","daily","instant","2022-09-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.88","ft","daily","instant","2022-09-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.85","ft","daily","instant","2022-09-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.82","ft","daily","instant","2022-09-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.79","ft","daily","instant","2022-09-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.77","ft","daily","instant","2022-09-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.76","ft","daily","instant","2022-09-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.74","ft","daily","instant","2022-09-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.74","ft","daily","instant","2022-09-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.71","ft","daily","instant","2022-09-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.73","ft","daily","instant","2022-09-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.7","ft","daily","instant","2022-09-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.79","ft","daily","instant","2022-10-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.85","ft","daily","instant","2022-10-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.92","ft","daily","instant","2022-10-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.94","ft","daily","instant","2022-10-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.92","ft","daily","instant","2022-10-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.91","ft","daily","instant","2022-10-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.86","ft","daily","instant","2022-10-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.83","ft","daily","instant","2022-10-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.78","ft","daily","instant","2022-10-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.73","ft","daily","instant","2022-10-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.69","ft","daily","instant","2022-10-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.64","ft","daily","instant","2022-10-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.64","ft","daily","instant","2022-10-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.64","ft","daily","instant","2022-10-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.65","ft","daily","instant","2022-10-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.64","ft","daily","instant","2022-10-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.62","ft","daily","instant","2022-10-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.62","ft","daily","instant","2022-10-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.62","ft","daily","instant","2022-10-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.63","ft","daily","instant","2022-10-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.62","ft","daily","instant","2022-10-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.56","ft","daily","instant","2022-10-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.57","ft","daily","instant","2022-10-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.62","ft","daily","instant","2022-10-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.61","ft","daily","instant","2022-10-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.61","ft","daily","instant","2022-10-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.61","ft","daily","instant","2022-10-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.6","ft","daily","instant","2022-10-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.59","ft","daily","instant","2022-10-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.59","ft","daily","instant","2022-10-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.58","ft","daily","instant","2022-10-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.6","ft","daily","instant","2022-11-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.58","ft","daily","instant","2022-11-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.58","ft","daily","instant","2022-11-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.57","ft","daily","instant","2022-11-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.54","ft","daily","instant","2022-11-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.53","ft","daily","instant","2022-11-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.51","ft","daily","instant","2022-11-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.46","ft","daily","instant","2022-11-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.49","ft","daily","instant","2022-11-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.5","ft","daily","instant","2022-11-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.49","ft","daily","instant","2022-11-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.47","ft","daily","instant","2022-11-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.45","ft","daily","instant","2022-11-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.44","ft","daily","instant","2022-11-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.42","ft","daily","instant","2022-11-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.39","ft","daily","instant","2022-11-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.37","ft","daily","instant","2022-11-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.36","ft","daily","instant","2022-11-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.32","ft","daily","instant","2022-11-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.27","ft","daily","instant","2022-11-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.23","ft","daily","instant","2022-11-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.22","ft","daily","instant","2022-11-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2022-11-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.22","ft","daily","instant","2022-11-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.22","ft","daily","instant","2022-11-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.2","ft","daily","instant","2022-11-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.22","ft","daily","instant","2022-11-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.18","ft","daily","instant","2022-11-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.16","ft","daily","instant","2022-11-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.12","ft","daily","instant","2022-11-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.05","ft","daily","instant","2022-12-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.03","ft","daily","instant","2022-12-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.01","ft","daily","instant","2022-12-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.95","ft","daily","instant","2022-12-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.92","ft","daily","instant","2022-12-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.88","ft","daily","instant","2022-12-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.87","ft","daily","instant","2022-12-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.85","ft","daily","instant","2022-12-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.8","ft","daily","instant","2022-12-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.79","ft","daily","instant","2022-12-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.73","ft","daily","instant","2022-12-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.72","ft","daily","instant","2022-12-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.69","ft","daily","instant","2022-12-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.65","ft","daily","instant","2022-12-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.63","ft","daily","instant","2022-12-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.6","ft","daily","instant","2022-12-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.57","ft","daily","instant","2022-12-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.52","ft","daily","instant","2022-12-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.48","ft","daily","instant","2022-12-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.4","ft","daily","instant","2022-12-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.39","ft","daily","instant","2022-12-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.36","ft","daily","instant","2022-12-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.36","ft","daily","instant","2022-12-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2022-12-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2022-12-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.34","ft","daily","instant","2022-12-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.34","ft","daily","instant","2022-12-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.33","ft","daily","instant","2022-12-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.27","ft","daily","instant","2022-12-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.21","ft","daily","instant","2022-12-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.16","ft","daily","instant","2022-12-31 07:00:00"
