"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1980-01-01&before=2024-03-20&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Average%20Lake%2FReservoir%20Release%20-%20Total%20cfs%20%281980-01-01%20-%202024-03-19%29&itemId=199&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-03-20","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.064","cfs","daily","average","2011-01-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.06","cfs","daily","average","2011-01-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.39","cfs","daily","average","2011-01-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.39","cfs","daily","average","2011-01-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","795.731","cfs","daily","average","2011-01-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","795.73","cfs","daily","average","2011-01-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","806.402","cfs","daily","average","2011-01-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","806.4","cfs","daily","average","2011-01-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","804.942","cfs","daily","average","2011-01-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","804.94","cfs","daily","average","2011-01-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.229","cfs","daily","average","2011-02-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.23","cfs","daily","average","2011-02-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","781.596","cfs","daily","average","2011-02-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","781.6","cfs","daily","average","2011-02-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","773.47","cfs","daily","average","2011-02-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","773.47","cfs","daily","average","2011-02-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.616","cfs","daily","average","2011-02-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.62","cfs","daily","average","2011-02-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.348","cfs","daily","average","2011-02-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.35","cfs","daily","average","2011-02-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.275","cfs","daily","average","2011-02-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","799.28","cfs","daily","average","2011-02-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.322","cfs","daily","average","2011-02-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.32","cfs","daily","average","2011-02-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.833","cfs","daily","average","2011-02-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.83","cfs","daily","average","2011-02-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","787.972","cfs","daily","average","2011-02-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","787.97","cfs","daily","average","2011-02-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.932","cfs","daily","average","2011-02-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.93","cfs","daily","average","2011-02-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.39","cfs","daily","average","2011-02-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.39","cfs","daily","average","2011-02-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","802.705","cfs","daily","average","2011-02-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","802.71","cfs","daily","average","2011-02-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","798.661","cfs","daily","average","2011-02-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","798.66","cfs","daily","average","2011-02-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","798.614","cfs","daily","average","2011-02-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","798.61","cfs","daily","average","2011-02-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","806.701","cfs","daily","average","2011-02-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","806.7","cfs","daily","average","2011-02-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.103","cfs","daily","average","2011-02-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.1","cfs","daily","average","2011-02-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","783.817","cfs","daily","average","2011-02-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","783.82","cfs","daily","average","2011-02-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.953","cfs","daily","average","2011-02-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.95","cfs","daily","average","2011-02-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.688","cfs","daily","average","2011-02-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.69","cfs","daily","average","2011-02-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","800.849","cfs","daily","average","2011-02-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","800.85","cfs","daily","average","2011-02-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.506","cfs","daily","average","2011-02-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.51","cfs","daily","average","2011-02-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","792.366","cfs","daily","average","2011-02-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","792.37","cfs","daily","average","2011-02-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","789.557","cfs","daily","average","2011-02-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","789.56","cfs","daily","average","2011-02-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","795.567","cfs","daily","average","2011-02-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","795.57","cfs","daily","average","2011-02-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","792.077","cfs","daily","average","2011-02-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","792.08","cfs","daily","average","2011-02-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","787.906","cfs","daily","average","2011-02-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","787.91","cfs","daily","average","2011-02-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.163","cfs","daily","average","2011-02-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.16","cfs","daily","average","2011-02-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.794","cfs","daily","average","2011-02-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.79","cfs","daily","average","2011-02-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.502","cfs","daily","average","2011-03-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","794.5","cfs","daily","average","2011-03-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.167","cfs","daily","average","2011-03-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.17","cfs","daily","average","2011-03-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.167","cfs","daily","average","2011-03-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.17","cfs","daily","average","2011-03-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.008","cfs","daily","average","2011-03-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","796.01","cfs","daily","average","2011-03-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","786.464","cfs","daily","average","2011-03-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","786.46","cfs","daily","average","2011-03-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.694","cfs","daily","average","2011-03-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","791.69","cfs","daily","average","2011-03-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.357","cfs","daily","average","2011-03-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","784.36","cfs","daily","average","2011-03-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","750.429","cfs","daily","average","2011-03-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","750.43","cfs","daily","average","2011-03-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.244","cfs","daily","average","2011-03-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.24","cfs","daily","average","2011-03-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.354","cfs","daily","average","2011-03-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.35","cfs","daily","average","2011-03-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","801.319","cfs","daily","average","2011-03-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","801.32","cfs","daily","average","2011-03-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.137","cfs","daily","average","2011-03-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.14","cfs","daily","average","2011-03-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","801.756","cfs","daily","average","2011-03-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","801.76","cfs","daily","average","2011-03-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","800.628","cfs","daily","average","2011-03-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","800.63","cfs","daily","average","2011-03-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","802.908","cfs","daily","average","2011-03-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","802.91","cfs","daily","average","2011-03-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.52","cfs","daily","average","2011-03-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","803.52","cfs","daily","average","2011-03-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.835","cfs","daily","average","2011-03-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.83","cfs","daily","average","2011-03-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","804.852","cfs","daily","average","2011-03-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","804.85","cfs","daily","average","2011-03-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.614","cfs","daily","average","2011-03-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.61","cfs","daily","average","2011-03-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.708","cfs","daily","average","2011-03-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.71","cfs","daily","average","2011-03-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.397","cfs","daily","average","2011-03-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.4","cfs","daily","average","2011-03-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.66","cfs","daily","average","2011-03-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.66","cfs","daily","average","2011-03-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","805.865","cfs","daily","average","2011-03-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","805.86","cfs","daily","average","2011-03-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","805.447","cfs","daily","average","2011-03-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","805.45","cfs","daily","average","2011-03-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.633","cfs","daily","average","2011-03-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.63","cfs","daily","average","2011-03-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.349","cfs","daily","average","2011-03-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","808.35","cfs","daily","average","2011-03-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.174","cfs","daily","average","2011-03-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.17","cfs","daily","average","2011-03-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.459","cfs","daily","average","2011-03-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","809.46","cfs","daily","average","2011-03-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","790.732","cfs","daily","average","2011-03-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","790.73","cfs","daily","average","2011-03-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","812.385","cfs","daily","average","2011-03-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","812.39","cfs","daily","average","2011-03-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.671","cfs","daily","average","2011-03-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","807.67","cfs","daily","average","2011-03-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","824.821","cfs","daily","average","2011-04-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","824.82","cfs","daily","average","2011-04-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1135.43","cfs","daily","average","2011-04-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1135.43","cfs","daily","average","2011-04-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1237.17","cfs","daily","average","2011-04-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1237.17","cfs","daily","average","2011-04-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.15","cfs","daily","average","2011-04-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.15","cfs","daily","average","2011-04-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3643.69","cfs","daily","average","2011-04-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3643.69","cfs","daily","average","2011-04-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1238.22","cfs","daily","average","2011-04-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1238.22","cfs","daily","average","2011-04-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1024.08","cfs","daily","average","2011-04-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1024.08","cfs","daily","average","2011-04-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1214.65","cfs","daily","average","2011-04-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1214.65","cfs","daily","average","2011-04-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1216.1","cfs","daily","average","2011-04-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1216.1","cfs","daily","average","2011-04-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1215.15","cfs","daily","average","2011-04-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1215.15","cfs","daily","average","2011-04-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1203.33","cfs","daily","average","2011-04-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1203.34","cfs","daily","average","2011-04-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1206.86","cfs","daily","average","2011-04-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1206.86","cfs","daily","average","2011-04-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208.44","cfs","daily","average","2011-04-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208.44","cfs","daily","average","2011-04-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1218.78","cfs","daily","average","2011-04-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1218.78","cfs","daily","average","2011-04-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1213.16","cfs","daily","average","2011-04-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1213.16","cfs","daily","average","2011-04-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.44","cfs","daily","average","2011-04-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.44","cfs","daily","average","2011-04-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1204.75","cfs","daily","average","2011-04-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1204.75","cfs","daily","average","2011-04-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208.37","cfs","daily","average","2011-04-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1208.37","cfs","daily","average","2011-04-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1201.85","cfs","daily","average","2011-04-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1201.85","cfs","daily","average","2011-04-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1198.97","cfs","daily","average","2011-04-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1198.97","cfs","daily","average","2011-04-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1197.01","cfs","daily","average","2011-04-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1197.01","cfs","daily","average","2011-04-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1201.13","cfs","daily","average","2011-04-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1201.13","cfs","daily","average","2011-04-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1205.51","cfs","daily","average","2011-04-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1205.51","cfs","daily","average","2011-04-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1205.79","cfs","daily","average","2011-04-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1205.79","cfs","daily","average","2011-04-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1217.8","cfs","daily","average","2011-04-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1217.8","cfs","daily","average","2011-04-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1236.29","cfs","daily","average","2011-04-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1236.28","cfs","daily","average","2011-04-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1423.58","cfs","daily","average","2011-04-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1423.58","cfs","daily","average","2011-04-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1603.26","cfs","daily","average","2011-04-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1603.25","cfs","daily","average","2011-04-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1785.43","cfs","daily","average","2011-04-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1785.43","cfs","daily","average","2011-04-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2002.18","cfs","daily","average","2011-04-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2002.18","cfs","daily","average","2011-04-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2220.57","cfs","daily","average","2011-05-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2220.57","cfs","daily","average","2011-05-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2428.36","cfs","daily","average","2011-05-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2428.36","cfs","daily","average","2011-05-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2417.33","cfs","daily","average","2011-05-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2417.33","cfs","daily","average","2011-05-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2421.39","cfs","daily","average","2011-05-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2421.39","cfs","daily","average","2011-05-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2410.28","cfs","daily","average","2011-05-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2410.28","cfs","daily","average","2011-05-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2406.05","cfs","daily","average","2011-05-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2406.05","cfs","daily","average","2011-05-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2399.36","cfs","daily","average","2011-05-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2399.36","cfs","daily","average","2011-05-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2403.39","cfs","daily","average","2011-05-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2403.39","cfs","daily","average","2011-05-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2406.49","cfs","daily","average","2011-05-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2406.49","cfs","daily","average","2011-05-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.61","cfs","daily","average","2011-05-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.61","cfs","daily","average","2011-05-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2407.82","cfs","daily","average","2011-05-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2407.82","cfs","daily","average","2011-05-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.61","cfs","daily","average","2011-05-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.61","cfs","daily","average","2011-05-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2407.82","cfs","daily","average","2011-05-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2407.82","cfs","daily","average","2011-05-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2405.36","cfs","daily","average","2011-05-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2405.36","cfs","daily","average","2011-05-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2411.71","cfs","daily","average","2011-05-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2411.71","cfs","daily","average","2011-05-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.41","cfs","daily","average","2011-05-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2408.41","cfs","daily","average","2011-05-16 19:00:00"
