ChemSampID,StationID,WaterbodyName,CommonName,Latitude,Longitude,WaterbodySize_Acres,HUC12,Section,Quarter,Range,Town,Elevation,CollDate,ShortName_Revised,BelowDet,ChemValue,ChemUnits,Comments,SurfaceBottom,MaximumDepth,SampleDepth,WBTypeID,RepNum
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Conductance,0,569,µS/cm,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,"DO, mg/L",0,8.97,mg/l,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,pH,0,8.53,SU,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Temp,0,15.5,°C,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,"DO, %",0,106.7,%,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Secchi Depth,0,2.3,m,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Phosphorus as P (total),0,0.02,mg/l,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Total Nitrogen (unfiltered),0,0.23,mg/l,,,,0.5,LL,0
69516,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Alkalinity,0,137,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Conductance,0,518.9,µS/cm,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,"DO, mg/L",0,9.6,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,pH,0,8.29,SU,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Temp,0,19.67,°C,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,"DO, %",0,124.8,%,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Secchi Depth,0,1.63,m,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Phosphorus as P (total),1,0.01,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Total Nitrogen (unfiltered),0,0.16,mg/l,,,,0.5,LL,0
69517,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Alkalinity,0,127,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Conductance,0,698.18,µS/cm,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,"DO, mg/L",0,7.78,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,pH,0,8.43,SU,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Temp,0,19.31,°C,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,"DO, %",0,100.06,%,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Secchi Depth,0,2.88,m,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Phosphorus as P (total),1,0.01,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Total Nitrogen (unfiltered),0,0.17,mg/l,,,,0.5,LL,0
69518,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Alkalinity,0,132,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Conductance,0,640.93,µS/cm,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,"DO, mg/L",0,6.86,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,pH,0,8.74,SU,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Temp,0,21.7,°C,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,"DO, %",0,92.88,%,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Secchi Depth,0,4.68,m,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Phosphorus as P (total),0,0.02,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Total Nitrogen (unfiltered),0,0.2,mg/l,,,,0.5,LL,0
69519,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Alkalinity,0,134,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Conductance,0,521.6,µS/cm,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,"DO, mg/L",0,7.62,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,pH,0,8,SU,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Temp,0,17.56,°C,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,"DO, %",0,94.7,%,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Orthophosphate as P (total),0,0.04,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Secchi Depth,0,5.4,m,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Phosphorus as P (total),0,0.04,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Total Nitrogen (unfiltered),0,0.37,mg/l,,,,0.5,LL,0
69521,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,9/22/2020,Nitrate plus Nitrite as N,0,0.058,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Alkalinity,0,146,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Conductance,0,548.99,µS/cm,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,"DO, mg/L",0,7.14,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,pH,0,8.07,SU,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Temp,0,15.71,°C,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,"DO, %",0,84.2,%,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Orthophosphate as P (total),0,0.03,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Secchi Depth,0,2.7,m,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Phosphorus as P (total),0,0.04,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Total Nitrogen (unfiltered),0,0.37,mg/l,,,,0.5,LL,0
69522,WYDEQ_RES_71,"Boysen Reservoir, Lacustrine Pelagic: Dam",Boysen Reservoir,43.411997,-108.1767444,18534.250437,100800050501,,,,,4726.47998,10/13/2020,Nitrate plus Nitrite as N,0,0.086,mg/l,,,,0.5,LL,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Alkalinity,0,152,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Conductance,0,589.1,µS/cm,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,"DO, mg/L",0,8.38,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,pH,0,8.87,SU,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Temp,0,13.56,°C,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,"DO, %",0,95.6,%,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Orthophosphate as P (total),0,0.02,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Total Ammonia as N,0,0.06,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Secchi Depth,0,0.6,m,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Phosphorus as P (total),0,0.02,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Total Nitrogen (unfiltered),0,0.27,mg/l,,,,0.5,LT,0
69523,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,5/27/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Alkalinity,0,133,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Conductance,0,505.5,µS/cm,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,"DO, mg/L",0,8.67,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,pH,0,8.59,SU,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Temp,0,22.04,°C,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,"DO, %",0,118.2,%,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Secchi Depth,0,3.95,m,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Phosphorus as P (total),0,0.01,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Total Nitrogen (unfiltered),0,0.24,mg/l,,,,0.5,LT,0
69525,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,6/24/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Alkalinity,0,121,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Conductance,0,648.72,µS/cm,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,"DO, mg/L",0,8.61,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,pH,0,8.64,SU,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Temp,0,21.04,°C,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,"DO, %",0,114.63,%,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Orthophosphate as P (total),1,0.01,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Total Ammonia as N,1,0.05,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Secchi Depth,0,2.9,m,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Phosphorus as P (total),0,0.01,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Total Nitrogen (unfiltered),0,0.24,mg/l,,,,0.5,LT,0
69526,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,7/15/2020,Nitrate plus Nitrite as N,1,0.05,mg/l,,,,0.5,LT,0
69528,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Alkalinity,0,136,mg/l,,,,0.5,LT,0
69528,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Conductance,0,648.38,µS/cm,,,,0.5,LT,0
69528,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,8/26/2020,"DO, mg/L",0,7.8,mg/l,,,,0.5,LT,0
69528,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,8/26/2020,pH,0,8.93,SU,,,,0.5,LT,0
69528,WYDEQ_RES_67,"Boysen Reservoir, Transitional Pelagic: Sand Mesa",Boysen Reservoir,43.302967,-108.2018361,18534.250437,100800050501,,,,,4726.47998,8/26/2020,Temp,0,22.66,°C,,,,0.5,LT,0
